idVenta,idProducto,cantidad,precio,costo,cancelada,idDetalle,creacion,actualizacion,activo
2073,CAF004,1,3500,1155.47,False,4128,2025-05-28 15:35:05,2025-05-28 15:35:05,True
2074,DUL001,1,1200,500.0,False,4129,2025-05-28 15:45:27,2025-05-28 15:45:27,True
2074,CAF004,1,3500,1155.47,False,4130,2025-05-28 15:45:27,2025-05-28 15:45:27,True
2074,CAF007,1,4000,1467.21,False,4131,2025-05-28 15:45:27,2025-05-28 15:45:27,True
2074,SIN002,1,3500,1870.0,False,4132,2025-05-28 15:45:27,2025-05-28 15:45:27,True
2075,SIN002,2,7000,3740.0,False,4133,2025-05-28 15:54:09,2025-05-28 15:54:09,True
2076,DUL001,1,500,500.0,False,4134,2025-05-28 16:00:23,2025-05-28 16:00:23,True
2076,DUL001,1,1200,500.0,True,4135,2025-05-28 16:00:23,2025-05-28 16:00:23,True
2077,DUL003,1,3200,800.0,False,4136,2025-05-28 16:00:48,2025-05-28 16:00:48,True
2077,CAF012,1,2500,844.66,False,4137,2025-05-28 16:00:48,2025-05-28 16:00:48,True
2078,BEB007,1,2000,354.0,False,4138,2025-05-28 16:08:08,2025-05-28 16:08:08,True
2078,CAF006,1,3000,844.66,False,4139,2025-05-28 16:08:08,2025-05-28 16:08:08,True
2079,PRO001,1,5200,2155.47,False,4140,2025-05-28 16:31:42,2025-05-28 16:31:42,True
2079,BEB002,1,4200,823.73,False,4141,2025-05-28 16:31:42,2025-05-28 16:31:42,True
2079,DUL002,1,3500,1000.0,False,4142,2025-05-28 16:31:42,2025-05-28 16:31:42,True
2081,DUL009,1,4200,1200.0,False,4143,2025-05-28 16:41:09,2025-05-28 16:41:09,True
2081,SAL001,3,7500,2940.0,False,4144,2025-05-28 16:41:09,2025-05-28 16:41:09,True
2082,DUL001,1,1200,500.0,False,4145,2025-05-28 16:41:49,2025-05-28 16:41:49,True
2082,SAL001,1,2500,980.0,False,4146,2025-05-28 16:41:49,2025-05-28 16:41:49,True
2082,DUL003,1,3200,800.0,False,4147,2025-05-28 16:41:49,2025-05-28 16:41:49,True
2084,ADI001,1,1500,174.0,False,4148,2025-05-28 16:56:34,2025-05-28 16:56:34,True
2084,CAF001,1,3500,1155.47,False,4149,2025-05-28 16:56:34,2025-05-28 16:56:34,True
2084,DUL002,1,3500,1000.0,False,4150,2025-05-28 16:56:34,2025-05-28 16:56:34,True
2085,PRO001,1,5200,2155.47,False,4151,2025-05-28 16:59:02,2025-05-28 16:59:02,True
2087,DUL006,1,3500,1000.0,False,4152,2025-05-28 17:23:15,2025-05-28 17:23:15,True
2087,DUL003,2,6400,1600.0,False,4153,2025-05-28 17:23:15,2025-05-28 17:23:15,True
2088,DUL001,1,1200,500.0,False,4154,2025-05-28 17:24:36,2025-05-28 17:24:36,True
2088,PRO001,1,5200,2155.47,False,4155,2025-05-28 17:24:36,2025-05-28 17:24:36,True
2088,DUL002,1,3500,1000.0,False,4156,2025-05-28 17:24:36,2025-05-28 17:24:36,True
2088,DUL001,3,3600,1500.0,True,4157,2025-05-28 17:24:36,2025-05-28 17:24:36,True
2088,CAF001,1,3500,1155.47,True,4158,2025-05-28 17:24:36,2025-05-28 17:24:36,True
2088,BEB010,1,3500,21.0,False,4159,2025-05-28 17:24:36,2025-05-28 17:24:36,True
2088,BEB019,1,3500,18.0,False,4160,2025-05-28 17:24:36,2025-05-28 17:24:36,True
2089,DUL001,2,2400,1000.0,False,4161,2025-05-28 17:25:15,2025-05-28 17:25:15,True
2089,SAL001,9,22500,8820.0,False,4162,2025-05-28 17:25:15,2025-05-28 17:25:15,True
2090,DUL005,2,5600,2800.0,False,4163,2025-05-28 17:28:12,2025-05-28 17:28:12,True
2091,CAF002,1,3500,1155.47,False,4164,2025-05-28 17:49:12,2025-05-28 17:49:12,True
2091,DUL001,1,1200,500.0,False,4165,2025-05-28 17:49:12,2025-05-28 17:49:12,True
2091,PRO003,1,6500,2294.07,False,4166,2025-05-28 17:49:12,2025-05-28 17:49:12,True
2092,SAL001,1,900,980.0,False,4167,2025-05-28 17:51:18,2025-05-28 17:51:18,True
2093,SAL001,1,2500,980.0,False,4168,2025-05-28 18:02:05,2025-05-28 18:02:05,True
2093,CAF002,1,3500,1155.47,False,4169,2025-05-28 18:02:05,2025-05-28 18:02:05,True
2094,ADI001,2,3000,348.0,False,4170,2025-05-28 18:07:00,2025-05-28 18:07:00,True
2094,CAF001,2,7000,2310.94,False,4171,2025-05-28 18:07:00,2025-05-28 18:07:00,True
2094,DUL002,1,3500,1000.0,False,4172,2025-05-28 18:07:00,2025-05-28 18:07:00,True
2096,PRO001,1,5200,2155.47,False,4173,2025-05-28 18:15:45,2025-05-28 18:15:45,True
2096,DUL001,2,2400,1000.0,False,4174,2025-05-28 18:15:45,2025-05-28 18:15:45,True
2097,SAL001,1,900,980.0,False,4175,2025-05-28 18:19:00,2025-05-28 18:19:00,True
2098,DUL003,1,3200,800.0,False,4176,2025-05-28 18:25:27,2025-05-28 18:25:27,True
2099,DUL004,1,4200,2100.0,False,4177,2025-05-28 18:25:32,2025-05-28 18:25:32,True
2099,DUL006,1,3500,1000.0,False,4178,2025-05-28 18:25:32,2025-05-28 18:25:32,True
2099,DUL003,1,3200,800.0,False,4179,2025-05-28 18:25:32,2025-05-28 18:25:32,True
2100,PRO001,1,5200,2155.47,False,4180,2025-05-28 18:45:49,2025-05-28 18:45:49,True
2101,SAL001,2,5000,1960.0,False,4181,2025-05-28 18:47:22,2025-05-28 18:47:22,True
2102,DUL001,1,500,500.0,False,4182,2025-05-28 18:49:27,2025-05-28 18:49:27,True
2103,DUL006,1,3500,1000.0,False,4183,2025-05-28 19:24:45,2025-05-28 19:24:45,True
2103,DUL002,1,3500,1000.0,False,4184,2025-05-28 19:24:45,2025-05-28 19:24:45,True
2104,DUL001,2,2400,1000.0,False,4185,2025-05-28 19:26:41,2025-05-28 19:26:41,True
2105,SAL001,1,2500,980.0,False,4186,2025-05-29 07:57:34,2025-05-29 07:57:34,True
2106,DUL001,5,6000,2500.0,False,4187,2025-05-29 07:59:40,2025-05-29 07:59:40,True
2107,CAF012,1,2500,844.66,False,4188,2025-05-29 08:00:35,2025-05-29 08:00:35,True
2108,DUL001,1,1200,500.0,False,4189,2025-05-29 08:05:21,2025-05-29 08:05:21,True
2108,CAF002,1,3500,1155.47,False,4190,2025-05-29 08:05:21,2025-05-29 08:05:21,True
2109,PRO001,1,5200,2155.47,False,4191,2025-05-29 08:14:56,2025-05-29 08:14:56,True
2110,SAL001,1,2500,980.0,False,4192,2025-05-29 08:17:26,2025-05-29 08:17:26,True
2110,DUL003,1,3200,800.0,False,4193,2025-05-29 08:17:26,2025-05-29 08:17:26,True
2111,PRO001,1,5200,2155.47,False,4194,2025-05-29 08:24:52,2025-05-29 08:24:52,True
2112,CAF001,1,3500,1155.47,False,4195,2025-05-29 08:29:36,2025-05-29 08:29:36,True
2113,DUL001,1,1200,500.0,False,4196,2025-05-29 08:37:58,2025-05-29 08:37:58,True
2113,CAF001,1,3500,1155.47,False,4197,2025-05-29 08:37:58,2025-05-29 08:37:58,True
2114,PRO001,1,5200,2155.47,False,4198,2025-05-29 08:38:06,2025-05-29 08:38:06,True
2114,DUL001,1,1200,500.0,True,4199,2025-05-29 08:38:06,2025-05-29 08:38:06,True
2114,DUL001,1,1200,500.0,True,4200,2025-05-29 08:38:06,2025-05-29 08:38:06,True
2114,CAF001,1,3500,1155.47,True,4201,2025-05-29 08:38:06,2025-05-29 08:38:06,True
2115,DUL006,1,3500,1000.0,False,4202,2025-05-29 08:42:15,2025-05-29 08:42:15,True
2115,SAL004,1,2700,13533.0,False,4203,2025-05-29 08:42:15,2025-05-29 08:42:15,True
2115,CAF002,2,7000,2310.94,False,4204,2025-05-29 08:42:15,2025-05-29 08:42:15,True
2116,CAF001,1,3500,1155.47,False,4205,2025-05-29 09:21:16,2025-05-29 09:21:16,True
2117,DUL004,1,4200,2100.0,False,4206,2025-05-29 09:22:56,2025-05-29 09:22:56,True
2117,DUL005,2,5600,2800.0,False,4207,2025-05-29 09:22:56,2025-05-29 09:22:56,True
2118,DUL001,1,1200,500.0,False,4208,2025-05-29 09:25:23,2025-05-29 09:25:23,True
2118,CAF001,1,3500,1155.47,False,4209,2025-05-29 09:25:23,2025-05-29 09:25:23,True
2118,CAF002,1,3500,1155.47,False,4210,2025-05-29 09:25:23,2025-05-29 09:25:23,True
2119,CAF009,1,4000,1320.01,False,4211,2025-05-29 09:38:32,2025-05-29 09:38:32,True
2120,CAF002,1,3500,1155.47,False,4212,2025-05-29 09:59:53,2025-05-29 09:59:53,True
2120,DUL004,1,4200,2100.0,False,4213,2025-05-29 09:59:53,2025-05-29 09:59:53,True
2121,DUL001,1,1200,500.0,False,4214,2025-05-29 10:16:51,2025-05-29 10:16:51,True
2122,CAF009,1,4000,1320.01,True,4215,2025-05-29 10:44:22,2025-05-29 10:44:22,True
2123,DUL001,1,1200,500.0,False,4216,2025-05-29 10:52:08,2025-05-29 10:52:08,True
2123,DUL001,1,1200,500.0,False,4217,2025-05-29 10:52:08,2025-05-29 10:52:08,True
2124,CAF003,2,6000,1981.25,False,4218,2025-05-29 11:13:40,2025-05-29 11:13:40,True
2125,DUL004,1,4200,2100.0,False,4219,2025-05-29 11:19:34,2025-05-29 11:19:34,True
2125,DUL005,1,2800,1400.0,False,4220,2025-05-29 11:19:34,2025-05-29 11:19:34,True
2126,SAL004,2,5400,27066.0,False,4221,2025-05-29 11:39:03,2025-05-29 11:39:03,True
2126,CAF005,1,3000,990.63,False,4222,2025-05-29 11:39:03,2025-05-29 11:39:03,True
2127,SAL001,1,2500,980.0,False,4223,2025-05-29 11:54:35,2025-05-29 11:54:35,True
2128,CAF001,1,3500,1155.47,False,4224,2025-05-29 11:58:25,2025-05-29 11:58:25,True
2128,DUL002,1,3500,1000.0,False,4225,2025-05-29 11:58:25,2025-05-29 11:58:25,True
2129,CAF001,1,3500,1155.47,False,4226,2025-05-29 12:39:09,2025-05-29 12:39:09,True
2130,BEB008,1,3000,966.0,False,4227,2025-05-29 13:30:55,2025-05-29 13:30:55,True
2130,SAL005,1,4500,14433.0,False,4228,2025-05-29 13:30:55,2025-05-29 13:30:55,True
2131,CAF004,1,3500,1155.47,False,4229,2025-05-29 13:45:36,2025-05-29 13:45:36,True
2131,CAF004,1,3500,1155.47,False,4230,2025-05-29 13:45:36,2025-05-29 13:45:36,True
2131,DUL013,1,3700,1500.0,False,4231,2025-05-29 13:45:36,2025-05-29 13:45:36,True
2131,CAF004,1,3500,1155.47,False,4232,2025-05-29 13:45:36,2025-05-29 13:45:36,True
2132,DUL009,1,4200,1200.0,False,4233,2025-05-29 14:12:24,2025-05-29 14:12:24,True
2132,CAF001,1,3500,1155.47,False,4234,2025-05-29 14:12:24,2025-05-29 14:12:24,True
2133,ADI003,1,1000,438.6,False,4235,2025-05-29 15:02:30,2025-05-29 15:02:30,True
2133,CAF002,1,3500,1155.47,False,4236,2025-05-29 15:02:30,2025-05-29 15:02:30,True
2134,CAF012,1,2500,844.66,False,4237,2025-05-29 15:22:54,2025-05-29 15:22:54,True
2135,DUL011,1,3700,1500.0,False,4238,2025-05-29 15:33:47,2025-05-29 15:33:47,True
2135,DUL003,1,3200,800.0,False,4239,2025-05-29 15:33:47,2025-05-29 15:33:47,True
2135,CAF013,1,2500,844.66,False,4240,2025-05-29 15:33:47,2025-05-29 15:33:47,True
2136,DUL002,1,3500,1000.0,False,4241,2025-05-29 15:36:27,2025-05-29 15:36:27,True
2136,SIN002,1,3500,1870.0,False,4242,2025-05-29 15:36:27,2025-05-29 15:36:27,True
2136,ADI002,2,2000,1877.2,False,4243,2025-05-29 15:36:27,2025-05-29 15:36:27,True
2136,CAF002,2,7000,2310.94,False,4244,2025-05-29 15:36:27,2025-05-29 15:36:27,True
2136,CAF001,1,3500,1155.47,False,4245,2025-05-29 15:36:27,2025-05-29 15:36:27,True
2137,CAF001,1,3500,1155.47,False,4246,2025-05-29 15:56:29,2025-05-29 15:56:29,True
2137,PRO001,1,5200,2155.47,False,4247,2025-05-29 15:56:29,2025-05-29 15:56:29,True
2137,CAF001,2,7000,2310.94,True,4248,2025-05-29 15:56:29,2025-05-29 15:56:29,True
2138,DUL005,1,2800,1400.0,False,4249,2025-05-29 16:20:31,2025-05-29 16:20:31,True
2138,CAF002,1,3500,1155.47,False,4250,2025-05-29 16:20:31,2025-05-29 16:20:31,True
2139,SAL001,1,2500,980.0,False,4251,2025-05-29 16:34:59,2025-05-29 16:34:59,True
2139,CAF002,1,3500,1155.47,False,4252,2025-05-29 16:34:59,2025-05-29 16:34:59,True
2140,DUL003,1,3200,800.0,False,4253,2025-05-29 16:35:06,2025-05-29 16:35:06,True
2140,CAF012,1,2500,844.66,False,4254,2025-05-29 16:35:06,2025-05-29 16:35:06,True
2141,DUL007,1,4200,1800.0,False,4255,2025-05-29 16:36:54,2025-05-29 16:36:54,True
2142,CAF006,1,3000,844.66,False,4256,2025-05-29 16:41:38,2025-05-29 16:41:38,True
2142,CAF001,1,3500,1155.47,False,4257,2025-05-29 16:41:38,2025-05-29 16:41:38,True
2143,SAL001,1,2500,980.0,False,4258,2025-05-29 16:42:48,2025-05-29 16:42:48,True
2143,CAF007,1,4000,1467.21,False,4259,2025-05-29 16:42:48,2025-05-29 16:42:48,True
2144,DUL005,1,2800,1400.0,False,4260,2025-05-29 16:46:17,2025-05-29 16:46:17,True
2144,DUL011,1,3700,1500.0,False,4261,2025-05-29 16:46:17,2025-05-29 16:46:17,True
2144,DUL009,1,4200,1200.0,False,4262,2025-05-29 16:46:17,2025-05-29 16:46:17,True
2145,DUL001,2,2400,1000.0,False,4263,2025-05-29 16:48:05,2025-05-29 16:48:05,True
2146,CAF003,1,3000,990.63,False,4264,2025-05-29 16:51:19,2025-05-29 16:51:19,True
2146,BEB015,1,3000,966.0,False,4265,2025-05-29 16:51:19,2025-05-29 16:51:19,True
2146,DUL002,1,3500,1000.0,False,4266,2025-05-29 16:51:19,2025-05-29 16:51:19,True
2147,CAF001,1,3500,1155.47,False,4267,2025-05-29 16:52:34,2025-05-29 16:52:34,True
2147,DUL007,1,4200,1800.0,False,4268,2025-05-29 16:52:34,2025-05-29 16:52:34,True
2148,DUL008,1,4200,1600.0,False,4269,2025-05-29 16:53:32,2025-05-29 16:53:32,True
2148,DUL007,1,4200,1800.0,False,4270,2025-05-29 16:53:32,2025-05-29 16:53:32,True
2148,DUL002,1,3500,1000.0,False,4271,2025-05-29 16:53:32,2025-05-29 16:53:32,True
2148,ADI001,1,1500,174.0,False,4272,2025-05-29 16:53:32,2025-05-29 16:53:32,True
2148,CAF004,1,3500,1155.47,False,4273,2025-05-29 16:53:32,2025-05-29 16:53:32,True
2149,CAF008,1,3500,1155.47,False,4274,2025-05-29 17:03:11,2025-05-29 17:03:11,True
2150,CAF001,1,3500,1155.47,False,4275,2025-05-29 17:05:56,2025-05-29 17:05:56,True
2151,CAF003,1,3000,990.63,False,4276,2025-05-29 17:09:30,2025-05-29 17:09:30,True
2151,ADI001,1,1500,174.0,False,4277,2025-05-29 17:09:30,2025-05-29 17:09:30,True
2151,DUL011,1,3700,1500.0,False,4278,2025-05-29 17:09:30,2025-05-29 17:09:30,True
2152,ADI001,1,1500,174.0,False,4279,2025-05-29 17:21:37,2025-05-29 17:21:37,True
2152,CAF004,1,3500,1155.47,False,4280,2025-05-29 17:21:37,2025-05-29 17:21:37,True
2153,DUL006,1,3500,1000.0,False,4281,2025-05-29 17:34:08,2025-05-29 17:34:08,True
2153,ADI001,1,1500,174.0,False,4282,2025-05-29 17:34:08,2025-05-29 17:34:08,True
2153,CAF001,1,3500,1155.47,False,4283,2025-05-29 17:34:08,2025-05-29 17:34:08,True
2154,DUL011,1,3700,1500.0,False,4284,2025-05-29 17:39:01,2025-05-29 17:39:01,True
2154,CAF018,1,4500,1155.47,False,4285,2025-05-29 17:39:01,2025-05-29 17:39:01,True
2155,DUL001,1,1200,500.0,False,4286,2025-05-29 17:40:45,2025-05-29 17:40:45,True
2155,CAF003,1,3000,990.63,False,4287,2025-05-29 17:40:45,2025-05-29 17:40:45,True
2156,SAL002,1,4500,1955.38,False,4288,2025-05-29 17:41:49,2025-05-29 17:41:49,True
2157,CAF003,2,6000,1981.25,False,4289,2025-05-29 17:47:10,2025-05-29 17:47:10,True
2158,PRO001,1,5200,2155.47,False,4290,2025-05-29 17:58:22,2025-05-29 17:58:22,True
2158,ADI001,1,1500,174.0,False,4291,2025-05-29 17:58:22,2025-05-29 17:58:22,True
2158,CAF001,1,3500,1155.47,True,4292,2025-05-29 17:58:22,2025-05-29 17:58:22,True
2159,SAL001,1,2500,980.0,True,4293,2025-05-29 18:13:04,2025-05-29 18:13:04,True
2160,CAF003,1,3000,990.63,False,4294,2025-05-29 18:25:11,2025-05-29 18:25:11,True
2161,DUL001,2,2400,1000.0,False,4295,2025-05-29 18:28:57,2025-05-29 18:28:57,True
2161,DUL004,1,4200,2100.0,False,4296,2025-05-29 18:28:57,2025-05-29 18:28:57,True
2162,CAF001,1,3500,1155.47,False,4297,2025-05-29 18:51:01,2025-05-29 18:51:01,True
2162,DUL003,1,3200,800.0,False,4298,2025-05-29 18:51:01,2025-05-29 18:51:01,True
2162,CAF001,1,3500,1155.47,False,4299,2025-05-29 18:51:01,2025-05-29 18:51:01,True
2162,PRO001,1,5200,2155.47,False,4300,2025-05-29 18:51:01,2025-05-29 18:51:01,True
2163,DUL010,1,3500,1000.0,False,4301,2025-05-29 19:15:48,2025-05-29 19:15:48,True
2164,DUL001,1,1200,500.0,False,4302,2025-05-30 07:44:18,2025-05-30 07:44:18,True
2165,PRO002,1,6500,726.0,False,4303,2025-05-30 07:52:12,2025-05-30 07:52:12,True
2165,SAL001,1,2500,980.0,False,4304,2025-05-30 07:52:12,2025-05-30 07:52:12,True
2165,CAF005,1,3000,990.63,False,4305,2025-05-30 07:52:12,2025-05-30 07:52:12,True
2165,SAL001,1,2500,980.0,False,4306,2025-05-30 07:52:12,2025-05-30 07:52:12,True
2165,CAF001,1,3500,1155.47,False,4307,2025-05-30 07:52:12,2025-05-30 07:52:12,True
2166,ADI002,1,1000,938.6,False,4308,2025-05-30 08:04:26,2025-05-30 08:04:26,True
2166,CAF009,1,4000,1320.01,False,4309,2025-05-30 08:04:26,2025-05-30 08:04:26,True
2167,CAF006,1,3000,844.66,False,4310,2025-05-30 08:05:01,2025-05-30 08:05:01,True
2168,CAF006,1,3000,844.66,False,4311,2025-05-30 08:15:53,2025-05-30 08:15:53,True
2169,SAL001,2,5000,1960.0,False,4312,2025-05-30 08:26:22,2025-05-30 08:26:22,True
2170,PRO001,1,5200,2155.47,False,4313,2025-05-30 08:31:02,2025-05-30 08:31:02,True
2171,PRO001,1,5200,2155.47,False,4314,2025-05-30 08:35:11,2025-05-30 08:35:11,True
2172,CAF001,1,3500,1155.47,False,4315,2025-05-30 08:40:55,2025-05-30 08:40:55,True
2172,DUL008,1,4200,1600.0,False,4316,2025-05-30 08:40:55,2025-05-30 08:40:55,True
2172,DUL002,1,3500,1000.0,False,4317,2025-05-30 08:40:55,2025-05-30 08:40:55,True
2173,CAF006,1,3000,844.66,False,4318,2025-05-30 08:41:06,2025-05-30 08:41:06,True
2174,CAF012,1,2500,844.66,False,4319,2025-05-30 08:56:24,2025-05-30 08:56:24,True
2175,DUL004,1,4200,2100.0,False,4320,2025-05-30 09:03:58,2025-05-30 09:03:58,True
2176,DUL005,1,2800,1400.0,False,4321,2025-05-30 09:12:57,2025-05-30 09:12:57,True
2177,ADI001,1,1500,174.0,False,4322,2025-05-30 09:16:58,2025-05-30 09:16:58,True
2177,ADI002,1,1000,938.6,False,4323,2025-05-30 09:16:58,2025-05-30 09:16:58,True
2177,CAF001,1,3500,1155.47,False,4324,2025-05-30 09:16:58,2025-05-30 09:16:58,True
2178,SAL001,1,2500,980.0,False,4325,2025-05-30 09:24:17,2025-05-30 09:24:17,True
2178,DUL001,2,2400,1000.0,False,4326,2025-05-30 09:24:17,2025-05-30 09:24:17,True
2179,ADI001,1,1500,174.0,False,4327,2025-05-30 09:25:18,2025-05-30 09:25:18,True
2179,CAF002,1,3500,1155.47,False,4328,2025-05-30 09:25:18,2025-05-30 09:25:18,True
2180,CAF002,1,3500,1155.47,False,4329,2025-05-30 09:27:34,2025-05-30 09:27:34,True
2180,CAF004,2,7000,2310.94,False,4330,2025-05-30 09:27:34,2025-05-30 09:27:34,True
2181,DUL001,6,7200,3000.0,False,4331,2025-05-30 09:30:09,2025-05-30 09:30:09,True
2182,SAL001,1,2500,980.0,False,4332,2025-05-30 09:46:25,2025-05-30 09:46:25,True
2182,CAF001,1,3500,1155.47,False,4333,2025-05-30 09:46:25,2025-05-30 09:46:25,True
2183,CAF001,1,3500,1155.47,False,4334,2025-05-30 09:54:27,2025-05-30 09:54:27,True
2183,SAL002,1,4500,1955.38,False,4335,2025-05-30 09:54:27,2025-05-30 09:54:27,True
2183,ADI002,1,1000,938.6,False,4336,2025-05-30 09:54:27,2025-05-30 09:54:27,True
2183,BEB003,1,4600,2080.94,False,4337,2025-05-30 09:54:27,2025-05-30 09:54:27,True
2184,SIN001,1,3500,1305.0,False,4338,2025-05-30 10:05:07,2025-05-30 10:05:07,True
2185,SAL001,1,900,980.0,False,4339,2025-05-30 10:24:52,2025-05-30 10:24:52,True
2186,PRO001,1,5200,2155.47,False,4340,2025-05-30 10:27:49,2025-05-30 10:27:49,True
2187,PRO001,1,5200,2155.47,False,4341,2025-05-30 10:58:30,2025-05-30 10:58:30,True
2188,CAF001,1,3500,1155.47,False,4342,2025-05-30 11:16:30,2025-05-30 11:16:30,True
2189,CAF006,1,3000,844.66,False,4343,2025-05-30 11:26:03,2025-05-30 11:26:03,True
2190,SIN003,1,4500,2196.0,False,4344,2025-05-30 11:40:53,2025-05-30 11:40:53,True
2190,SIN002,1,3500,1870.0,False,4345,2025-05-30 11:40:53,2025-05-30 11:40:53,True
2191,PRO001,1,5200,2155.47,False,4346,2025-05-30 11:41:59,2025-05-30 11:41:59,True
2192,PRO001,1,5200,2155.47,False,4347,2025-05-30 11:48:47,2025-05-30 11:48:47,True
2193,DUL004,1,4200,2100.0,False,4348,2025-05-30 12:14:14,2025-05-30 12:14:14,True
2193,DUL001,2,2400,1000.0,False,4349,2025-05-30 12:14:14,2025-05-30 12:14:14,True
2195,DUL006,1,3500,1000.0,False,4350,2025-05-30 12:36:00,2025-05-30 12:36:00,True
2196,PRO001,1,5200,2155.47,False,4351,2025-05-30 13:29:27,2025-05-30 13:29:27,True
2197,DUL002,1,3500,1000.0,False,4352,2025-05-30 14:23:47,2025-05-30 14:23:47,True
2197,CAF002,1,3500,1155.47,False,4353,2025-05-30 14:23:47,2025-05-30 14:23:47,True
2197,CAF009,1,4000,1320.01,False,4354,2025-05-30 14:23:47,2025-05-30 14:23:47,True
2198,SAL001,2,5000,1960.0,False,4355,2025-05-30 14:34:45,2025-05-30 14:34:45,True
2198,DUL007,1,4200,1800.0,False,4356,2025-05-30 14:34:45,2025-05-30 14:34:45,True
2198,DUL003,2,6400,1600.0,False,4357,2025-05-30 14:34:45,2025-05-30 14:34:45,True
2198,DUL010,1,3500,1000.0,False,4358,2025-05-30 14:34:45,2025-05-30 14:34:45,True
2198,DUL002,1,3500,1000.0,False,4359,2025-05-30 14:34:45,2025-05-30 14:34:45,True
2199,DUL002,1,1000,1000.0,False,4360,2025-05-30 14:44:47,2025-05-30 14:44:47,True
2199,DUL009,1,1200,1200.0,False,4361,2025-05-30 14:44:47,2025-05-30 14:44:47,True
2199,DUL007,1,1800,1800.0,False,4362,2025-05-30 14:44:47,2025-05-30 14:44:47,True
2200,CAF002,1,3500,1155.47,False,4363,2025-05-30 14:54:49,2025-05-30 14:54:49,True
2201,DUL005,2,5600,2800.0,False,4364,2025-05-30 15:56:33,2025-05-30 15:56:33,True
2201,SIN002,1,3500,1870.0,False,4365,2025-05-30 15:56:33,2025-05-30 15:56:33,True
2201,SIN003,1,4500,2196.0,False,4366,2025-05-30 15:56:33,2025-05-30 15:56:33,True
2202,CAF012,1,2500,844.66,False,4367,2025-05-30 16:13:37,2025-05-30 16:13:37,True
2203,DUL008,1,4200,1600.0,False,4368,2025-05-30 16:17:58,2025-05-30 16:17:58,True
2203,PRO001,2,10400,4310.94,False,4369,2025-05-30 16:17:58,2025-05-30 16:17:58,True
2203,CAF002,1,3500,1155.47,False,4370,2025-05-30 16:17:58,2025-05-30 16:17:58,True
2204,CAF005,1,3000,990.63,False,4371,2025-05-30 16:19:33,2025-05-30 16:19:33,True
2205,SAL001,3,7500,2940.0,False,4372,2025-05-30 16:41:46,2025-05-30 16:41:46,True
2206,DUL001,2,2400,1000.0,False,4373,2025-05-30 16:46:51,2025-05-30 16:46:51,True
2206,CAF009,1,4000,1320.01,False,4374,2025-05-30 16:46:51,2025-05-30 16:46:51,True
2207,DUL007,1,4200,1800.0,False,4375,2025-05-30 17:01:43,2025-05-30 17:01:43,True
2207,DUL010,1,3500,1000.0,False,4376,2025-05-30 17:01:43,2025-05-30 17:01:43,True
2207,DUL006,1,3500,1000.0,False,4377,2025-05-30 17:01:43,2025-05-30 17:01:43,True
2207,DUL002,1,3500,1000.0,False,4378,2025-05-30 17:01:43,2025-05-30 17:01:43,True
2207,DUL003,1,3200,800.0,False,4379,2025-05-30 17:01:43,2025-05-30 17:01:43,True
2208,DUL009,1,4200,1200.0,False,4380,2025-05-30 17:07:52,2025-05-30 17:07:52,True
2208,CAF001,2,7000,2310.94,False,4381,2025-05-30 17:07:52,2025-05-30 17:07:52,True
2208,DUL002,1,3500,1000.0,False,4382,2025-05-30 17:07:52,2025-05-30 17:07:52,True
2209,DUL009,1,4200,1200.0,False,4383,2025-05-30 17:09:09,2025-05-30 17:09:09,True
2209,CAF001,1,3500,1155.47,False,4384,2025-05-30 17:09:09,2025-05-30 17:09:09,True
2210,CAF002,1,3500,1155.47,False,4385,2025-05-30 17:10:19,2025-05-30 17:10:19,True
2210,CAF001,1,3500,1155.47,False,4386,2025-05-30 17:10:19,2025-05-30 17:10:19,True
2210,DUL007,1,4200,1800.0,False,4387,2025-05-30 17:10:19,2025-05-30 17:10:19,True
2210,SAL001,1,2500,980.0,False,4388,2025-05-30 17:10:19,2025-05-30 17:10:19,True
2211,DUL001,4,4800,2000.0,False,4389,2025-05-30 17:11:34,2025-05-30 17:11:34,True
2211,DUL008,1,4200,1600.0,False,4390,2025-05-30 17:11:34,2025-05-30 17:11:34,True
2211,CAF009,1,4000,1320.01,False,4391,2025-05-30 17:11:34,2025-05-30 17:11:34,True
2212,DUL001,2,2400,1000.0,False,4392,2025-05-30 17:22:36,2025-05-30 17:22:36,True
2213,CAF001,1,3500,1155.47,False,4393,2025-05-30 17:33:51,2025-05-30 17:33:51,True
2213,ADI001,1,1500,174.0,False,4394,2025-05-30 17:33:51,2025-05-30 17:33:51,True
2213,DUL004,1,4200,2100.0,False,4395,2025-05-30 17:33:51,2025-05-30 17:33:51,True
2213,DUL009,1,4200,1200.0,False,4396,2025-05-30 17:33:51,2025-05-30 17:33:51,True
2213,BEB004,1,4200,830.94,False,4397,2025-05-30 17:33:51,2025-05-30 17:33:51,True
2214,ADI002,1,1000,938.6,False,4398,2025-05-30 17:44:44,2025-05-30 17:44:44,True
2214,CAF004,1,3500,1155.47,False,4399,2025-05-30 17:44:44,2025-05-30 17:44:44,True
2214,DUL006,1,3500,1000.0,False,4400,2025-05-30 17:44:44,2025-05-30 17:44:44,True
2214,DUL004,1,4200,2100.0,False,4401,2025-05-30 17:44:44,2025-05-30 17:44:44,True
2214,DUL005,1,2800,1400.0,False,4402,2025-05-30 17:44:44,2025-05-30 17:44:44,True
