6785,BEB008,1,3000,966.0,No,2025-09-04 16:38:07,2025-09-04 16:38:07,True
6784,CAF010,1,3600,990.63,No,2025-09-04 16:34:39,2025-09-04 16:34:39,True
6784,SAL005,1,6000,2004.15,No,2025-09-04 16:34:39,2025-09-04 16:34:39,True
6784,BEB001,1,4000,780.75,No,2025-09-04 16:34:39,2025-09-04 16:34:39,True
6784,PRO002,1,8000,726.0,No,2025-09-04 16:34:39,2025-09-04 16:34:39,True
6784,CAF008,1,4200,1155.47,No,2025-09-04 16:34:39,2025-09-04 16:34:39,True
6783,SAL003,2,13000,4000.0,No,2025-09-04 16:28:02,2025-09-04 16:28:02,True
6783,DUL006,1,4200,1200.0,No,2025-09-04 16:28:02,2025-09-04 16:28:02,True
6783,SAL001,3,8400,2940.0,No,2025-09-04 16:28:02,2025-09-04 16:28:02,True
6782,CAF002,1,4200,1155.47,No,2025-09-04 16:12:21,2025-09-04 16:12:21,True
6782,CAF002,1,4200,1155.47,No,2025-09-04 16:12:21,2025-09-04 16:12:21,True
6782,DUL001,1,1400,540.0,No,2025-09-04 16:12:21,2025-09-04 16:12:21,True
6781,CAF004,1,4200,1155.47,Si,2025-09-04 15:01:43,2025-09-04 15:01:43,True
6781,CAF011,1,3200,844.66,No,2025-09-04 15:01:43,2025-09-04 15:01:43,True
6781,CAF004,1,4200,1155.47,No,2025-09-04 15:01:43,2025-09-04 15:01:43,True
6781,DUL001,2,2800,1080.0,No,2025-09-04 15:01:43,2025-09-04 15:01:43,True
6780,DUL001,3,4200,1620.0,No,2025-09-04 14:01:04,2025-09-04 14:01:04,True
6779,CAF002,1,4200,1155.47,No,2025-09-04 14:00:17,2025-09-04 14:00:17,True
6779,CAF010,1,3600,990.63,No,2025-09-04 14:00:17,2025-09-04 14:00:17,True
6779,DUL005,1,3600,1500.0,No,2025-09-04 14:00:17,2025-09-04 14:00:17,True
6778,SAL001,2,5600,1960.0,No,2025-09-04 13:44:11,2025-09-04 13:44:11,True
6778,CAF018,1,5200,1155.47,No,2025-09-04 13:44:11,2025-09-04 13:44:11,True
6778,SAL002,1,6800,1955.38,No,2025-09-04 13:44:11,2025-09-04 13:44:11,True
6778,CAF007,1,5000,1467.21,No,2025-09-04 13:44:11,2025-09-04 13:44:11,True
6778,ADI001,1,1500,174.0,No,2025-09-04 13:44:11,2025-09-04 13:44:11,True
6777,DUL010,1,4900,1250.0,No,2025-09-04 13:38:11,2025-09-04 13:38:11,True
6777,SAL001,1,3500,980.0,No,2025-09-04 13:38:11,2025-09-04 13:38:11,True
6776,DUL002,1,4200,1250.0,No,2025-09-04 12:08:07,2025-09-04 12:08:07,True
6775,DUL001,6,8400,3240.0,No,2025-09-04 11:55:51,2025-09-04 11:55:51,True
6774,CAF002,1,4200,1155.47,No,2025-09-04 11:20:29,2025-09-04 11:20:29,True
6774,DUL005,1,3600,1500.0,No,2025-09-04 11:20:29,2025-09-04 11:20:29,True
6774,DUL001,3,4200,1620.0,No,2025-09-04 11:20:29,2025-09-04 11:20:29,True
6774,ADI001,1,1500,174.0,No,2025-09-04 11:20:29,2025-09-04 11:20:29,True
6773,SAL003,2,13000,4000.0,No,2025-09-04 11:15:41,2025-09-04 11:15:41,True
6772,CAF015,1,4800,1378.73,No,2025-09-04 11:11:51,2025-09-04 11:11:51,True
6772,ADI001,1,1500,174.0,No,2025-09-04 11:11:51,2025-09-04 11:11:51,True
6771,CAF001,1,5200,1155.47,No,2025-09-04 10:48:05,2025-09-04 10:48:05,True
6771,PED004,1,0,0.0,No,2025-09-04 10:48:05,2025-09-04 10:48:05,True
6771,ADI003,1,0,0.0,No,2025-09-04 10:48:05,2025-09-04 10:48:05,True
6770,SAL001,1,2800,980.0,No,2025-09-04 10:15:21,2025-09-04 10:15:21,True
6770,DUL001,1,1400,540.0,No,2025-09-04 10:15:21,2025-09-04 10:15:21,True
6770,ADI004,1,1000,412.5,No,2025-09-04 10:15:21,2025-09-04 10:15:21,True
6769,DUL003,1,3800,1100.0,No,2025-09-04 09:53:02,2025-09-04 09:53:02,True
6768,CAF007,1,6000,1467.21,No,2025-09-04 09:50:13,2025-09-04 09:50:13,True
